TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
39,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_25.jpeg,liked,3.546495948
40,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_30.jpeg,did not like,1.672012706
41,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_24.jpeg,did not like,4.942172136
42,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_13.jpeg,did not like,2.50187214
43,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_22.jpeg,did not like,2.071164779
44,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_10.jpeg,did not like,5.336503566
45,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_27.jpeg,did not like,2.642157193
46,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_21.jpeg,liked,4.456234322
47,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_5.jpeg,did not like,4.438512181
48,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_1.jpeg,did not like,2.682944783
49,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_9.jpeg,liked,4.51984296
50,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_23.jpeg,did not like,3.195382774
51,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_6.jpeg,did not like,1.779333479
52,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_3.jpeg,did not like,4.312468682
53,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_28.jpeg,did not like,4.940433059
54,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_18.jpeg,did not like,2.7105123
55,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_20.jpeg,did not like,3.602308302
56,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_29.jpeg,did not like,4.106391878
57,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_12.jpeg,liked,3.799433026
58,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_14.jpeg,did not like,5.246980764
59,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_4.jpeg,liked,3.30081769
60,Alex,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_17.jpeg,did not like,1.661473164
61,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_26.jpeg,did not like,3.613205605
62,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_4.jpeg,liked,4.988446431
63,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_17.jpeg,did not like,3.470791822
64,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_5.jpeg,did not like,3.820572462
65,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_7.jpeg,liked,2.455989137
66,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_1.jpeg,liked,3.79605092
67,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_27.jpeg,liked,3.562416326
68,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_22.jpeg,did not like,2.843822497
69,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_2.jpeg,liked,3.546495948
70,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_6.jpeg,did not like,1.672012706
71,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_15.jpeg,did not like,4.942172136
72,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_21.jpeg,liked,2.50187214
73,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_13.jpeg,liked,2.071164779
74,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_19.jpeg,did not like,5.336503566
75,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_16.jpeg,liked,2.642157193
76,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_11.jpeg,liked,4.456234322
77,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_3.jpeg,liked,4.438512181
78,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_20.jpeg,liked,2.682944783
79,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_18.jpeg,liked,4.51984296
80,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_23.jpeg,liked,3.195382774
81,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_28.jpeg,liked,1.779333479
82,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_8.jpeg,liked,4.312468682
83,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_14.jpeg,did not like,4.940433059
84,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_25.jpeg,liked,2.7105123
85,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_24.jpeg,liked,3.602308302
86,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_30.jpeg,liked,4.106391878
87,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_29.jpeg,did not like,3.799433026
88,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_9.jpeg,liked,5.246980764
89,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_12.jpeg,liked,3.30081769
90,Riley,Acc,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_10.jpeg,liked,1.661473164
91,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_12.jpeg,liked,3.613205605
92,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_29.jpeg,liked,4.988446431
93,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_25.jpeg,did not like,3.470791822
94,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_28.jpeg,liked,3.820572462
95,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_6.jpeg,did not like,2.455989137
96,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_18.jpeg,did not like,3.79605092
97,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_21.jpeg,liked,3.562416326
98,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_27.jpeg,did not like,2.843822497
99,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_26.jpeg,liked,3.546495948
100,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_2.jpeg,liked,1.672012706
101,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_10.jpeg,liked,4.942172136
102,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_16.jpeg,did not like,2.50187214
103,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_30.jpeg,did not like,2.071164779
104,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_5.jpeg,liked,5.336503566
105,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_14.jpeg,did not like,2.642157193
106,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_3.jpeg,did not like,4.456234322
107,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_7.jpeg,did not like,4.438512181
108,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_19.jpeg,did not like,2.682944783
109,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_23.jpeg,did not like,4.51984296
110,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_17.jpeg,did not like,3.195382774
111,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_22.jpeg,liked,1.779333479
112,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_9.jpeg,liked,4.312468682
113,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_13.jpeg,liked,4.940433059
114,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_20.jpeg,did not like,2.7105123
115,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_8.jpeg,liked,3.602308302
116,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_4.jpeg,liked,4.106391878
117,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_1.jpeg,liked,3.799433026
118,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_15.jpeg,did not like,5.246980764
119,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_24.jpeg,did not like,3.30081769
120,Sam,Neutral,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_11.jpeg,liked,1.661473164
121,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_12.jpeg,did not like,3.613205605
122,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_20.jpeg,did not like,4.988446431
123,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_15.jpeg,did not like,3.470791822
124,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_28.jpeg,did not like,3.820572462
125,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_30.jpeg,liked,2.455989137
126,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_14.jpeg,did not like,3.79605092
127,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_11.jpeg,liked,3.562416326
128,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_8.jpeg,liked,2.843822497
129,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_23.jpeg,did not like,3.546495948
130,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_18.jpeg,did not like,1.672012706
131,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_16.jpeg,did not like,4.942172136
132,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_10.jpeg,liked,2.50187214
133,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_29.jpeg,did not like,2.071164779
134,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_6.jpeg,did not like,5.336503566
135,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_21.jpeg,did not like,2.642157193
136,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_1.jpeg,liked,4.456234322
137,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_24.jpeg,liked,4.438512181
138,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_3.jpeg,did not like,2.682944783
139,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_9.jpeg,liked,4.51984296
140,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_4.jpeg,did not like,3.195382774
141,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_26.jpeg,did not like,1.779333479
142,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_7.jpeg,did not like,4.312468682
143,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_13.jpeg,liked,4.940433059
144,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_22.jpeg,did not like,2.7105123
145,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_17.jpeg,did not like,3.602308302
146,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_25.jpeg,did not like,4.106391878
147,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_2.jpeg,did not like,3.799433026
148,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_5.jpeg,did not like,5.246980764
149,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_27.jpeg,did not like,3.30081769
150,Charlie,Rej,Participant_Images/60fcebba7345a976efc9c080/60fcebba7345a976efc9c080_Images/60fcebba7345a976efc9c080_Image_19.jpeg,liked,1.661473164
